employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-41290683,David,French,Male,Maryland,Upper Marlboro,6/11/2017,Customer Service,Customer Service Representative,Bachelor,71954,Excellent,No,2/24/1967,2/7/2018
00-34420172,Benjamin,Rios,Male,Maryland,Brandywine,2/14/2015,Operations,Logistics Coordinator,Bachelor,70336,Excellent,Yes,12/31/1994,4/7/2021
00-38202290,Kevin,Woodward,Female,Washington D.C.,Washington,6/4/2024,Marketing,Marketing Coordinator,Bachelor,58282,Satisfactory,No,6/5/1995,12/1/2024
00-65675314,Luis,Campbell,Male,Maryland,Waldorf,8/22/2018,Marketing,Content Creator,High School,59251,Satisfactory,Yes,3/25/1979,4/4/2021
00-10844154,Tammy,Fletcher,Male,Washington D.C.,Washington,6/2/2017,Sales,Sales Specialist,Master,76130,Satisfactory,No,7/28/1997,6/25/2020
00-65257128,Brittney,Norris,Male,Washington D.C.,Washington,5/13/2023,Sales,Sales Representative,Bachelor,71969,Satisfactory,No,4/15/1963,11/9/2023
00-65875286,Gabriel,Kennedy,Female,Maryland,Silver Spring,1/23/2015,Operations,Inventory Specialist,Bachelor,63050,Satisfactory,No,6/9/1986,1/23/2023
00-66118684,Kevin,Pollard,Female,Washington D.C.,Washington,9/15/2020,Customer Service,Help Desk Technician,Bachelor,62887,Satisfactory,Yes,12/15/1980,3/30/2021
00-94917059,Teresa,Rosario,Female,Washington D.C.,Washington,2/4/2016,Operations,Logistics Coordinator,Bachelor,67786,Good,No,6/28/1978,7/12/2019
00-85610338,Edward,Ramirez,Male,Virginia,Tysons,5/21/2020,Customer Service,Help Desk Technician,High School,75614,Satisfactory,No,9/15/1964,11/17/2020
00-84424429,Matthew,Butler,Female,Maryland,Silver Spring,4/18/2023,Customer Service,Customer Service Representative,High School,57085,Satisfactory,No,12/27/1966,10/15/2023
00-36342640,Mary,Cox,Male,Maryland,Rockville,9/17/2020,Operations,Logistics Coordinator,Bachelor,66819,Needs Improvement,No,4/26/1991,3/16/2021
00-23225782,Stephen,Williams,Female,Maryland,Baltimore,8/3/2024,Sales,Sales Specialist,PhD,74804,Excellent,No,7/19/1986,1/30/2025
00-55972938,Victoria,Pittman,Female,Washington D.C.,Washington,1/7/2024,Customer Service,Customer Service Representative,High School,56014,Excellent,No,10/25/1975,7/5/2024
00-11747985,Suzanne,Robertson,Female,Washington D.C.,Washington,4/12/2023,Operations,Inventory Specialist,Bachelor,59992,Satisfactory,No,11/10/1989,10/9/2023
00-64845761,Michael,Weber,Female,Maryland,Baltimore,4/18/2021,Customer Service,Help Desk Technician,High School,57985,Excellent,No,6/14/1976,10/15/2021
00-81550891,Eric,Rogers,Male,Virginia,Ashburn,3/24/2015,Sales,Sales Consultant,Bachelor,91666,Good,No,2/6/1999,12/23/2022
00-88983698,Christopher,Ryan,Male,Washington D.C.,Washington,8/25/2017,IT,IT Support Specialist,Bachelor,64971,Good,Yes,10/29/1981,10/9/2024
00-48830260,Abigail,Nunez,Female,Virginia,Fairfax,2/25/2020,Customer Service,Support Specialist,Bachelor,53346,Good,No,4/14/1998,8/23/2020
00-74115148,Kevin,Martin,Female,Virginia,Reston,4/10/2024,Customer Service,Support Specialist,Bachelor,57476,Good,Yes,9/12/1981,10/7/2024
00-43847809,Brittney,Clark,Male,Washington D.C.,Washington,6/1/2017,Finance,Financial Analyst,PhD,82129,Satisfactory,No,1/12/1992,7/11/2024
00-55847918,Robert,Brown,Female,Washington D.C.,Washington,10/26/2022,Operations,Operations Analyst,Bachelor,69946,Needs Improvement,No,9/28/1999,4/24/2023
00-96941143,Anthony,Vincent,Male,Washington D.C.,Washington,7/1/2023,Customer Service,Customer Service Manager,PhD,75444,Excellent,No,1/14/1971,12/28/2023
00-41346951,Christine,Rhodes,Male,Washington D.C.,Washington,5/14/2018,Operations,Logistics Coordinator,Bachelor,62649,Good,No,4/28/2000,8/13/2022
00-50960911,Susan,Gilbert,Male,Washington D.C.,Washington,7/31/2018,Customer Service,Help Desk Technician,High School,74172,Satisfactory,No,2/13/1999,12/19/2021
00-67580049,Mary,Green,Female,Maryland,Bowie,8/31/2022,Marketing,Content Creator,Bachelor,61006,Good,No,11/3/1990,2/27/2023
00-95755925,Brenda,Ward,Male,Virginia,Alexandria,7/3/2021,IT,Software Developer,Master,97385,Satisfactory,No,7/17/2003,12/30/2021
00-84427337,Christina,Howard,Male,Washington D.C.,Washington,11/6/2022,Sales,Sales Consultant,PhD,74213,Good,Yes,3/21/1997,5/5/2023
00-93819862,Nancy,Branch,Male,Virginia,Arlington,11/30/2024,Operations,Logistics Coordinator,Bachelor,72629,Good,No,12/3/1975,5/29/2025
00-11502398,Marcus,Herring,Male,Washington D.C.,Washington,3/13/2018,Customer Service,Support Specialist,High School,61275,Good,Yes,5/28/1974,4/22/2020
00-96198257,Daniel,Dominguez,Female,Washington D.C.,Washington,10/26/2020,Operations,Inventory Specialist,High School,64233,Good,Yes,11/1/1982,4/24/2021
00-99980579,Lauren,Mathis,Female,Maryland,Gaithersburg,10/22/2021,Sales,Sales Representative,Bachelor,61766,Good,Yes,3/16/1986,10/12/2024
00-65442604,Catherine,Waller,Male,Washington D.C.,Washington,1/3/2017,Finance,Accounts Payable Specialist,Bachelor,70047,Good,No,12/17/1994,7/4/2022
00-26773529,Kim,Mccarthy,Female,Washington D.C.,Washington,9/26/2017,Customer Service,Help Desk Technician,Bachelor,92857,Excellent,Yes,7/23/1964,7/10/2023
00-81648270,Ricardo,Strickland,Male,Washington D.C.,Washington,7/10/2017,IT,IT Support Specialist,High School,53832,Good,Yes,6/23/2002,1/6/2018
00-20831234,Gabrielle,Edwards,Female,Washington D.C.,Washington,3/28/2024,Finance,Accountant,Bachelor,68031,Good,No,10/25/1999,9/24/2024
00-16633532,Alexandria,Murphy,Female,Virginia,Richmond,11/28/2021,Customer Service,Help Desk Technician,Bachelor,83031,Good,No,10/28/1991,12/17/2022
00-88703286,William,Morris,Male,Virginia,Richmond,11/25/2018,Operations,Operations Analyst,Bachelor,86392,Good,Yes,3/18/1968,12/3/2022
00-95644831,James,Lewis,Male,Washington D.C.,Washington,5/26/2017,Customer Service,Customer Service Representative,High School,67602,Satisfactory,Yes,9/23/1979,12/11/2018
00-11743193,Matthew,Horn,Male,Washington D.C.,Washington,8/3/2020,Operations,Logistics Coordinator,Bachelor,64567,Good,No,6/11/1986,1/30/2021
00-19120061,Jacob,Ortiz,Male,Washington D.C.,Washington,7/26/2020,Operations,Operations Analyst,Bachelor,90760,Excellent,Yes,11/10/1994,1/22/2021
00-15687884,David,Carney,Female,Maryland,Baltimore,5/16/2016,Sales,Sales Representative,Bachelor,56827,Satisfactory,Yes,6/29/1977,9/15/2019
00-18978282,Alexander,Chen,Male,Maryland,Waldorf,7/14/2017,Operations,Operations Analyst,Bachelor,76028,Good,No,9/8/1983,3/15/2018
00-35641358,Whitney,Williams,Female,Maryland,Bethesda,1/19/2016,Sales,Sales Specialist,Master,90679,Excellent,Yes,8/9/1989,11/8/2020
00-88974302,Garrett,Greene,Male,Washington D.C.,Washington,8/29/2022,Operations,Inventory Specialist,High School,60959,Good,No,12/9/1979,2/25/2023
00-72160431,Brian,Washington,Female,Washington D.C.,Washington,6/11/2023,Marketing,Content Creator,Bachelor,56920,Satisfactory,No,10/18/1992,12/8/2023
00-72364069,Michael,Fernandez,Male,Virginia,Fairfax,12/21/2022,Customer Service,Support Specialist,High School,61054,Excellent,Yes,12/15/1998,6/19/2023
00-97810413,Amanda,Davidson,Female,Maryland,Rockville,10/17/2024,Customer Service,Customer Service Representative,Bachelor,61351,Satisfactory,Yes,6/5/1986,4/15/2025
00-78060314,Dustin,Allen,Male,Washington D.C.,Washington,7/31/2018,Operations,Inventory Specialist,High School,59961,Good,No,2/23/1988,11/30/2024
00-33000637,Ryan,Evans,Male,Virginia,Fairfax,7/20/2018,Operations,Inventory Specialist,High School,63781,Needs Improvement,No,2/19/1986,1/16/2019
00-58701875,Sarah,Cortez,Male,Washington D.C.,Washington,5/12/2017,Sales,Sales Specialist,Bachelor,58674,Good,No,10/10/2003,12/7/2021
00-44611549,Mary,Fox,Female,Maryland,Brandywine,8/9/2019,Sales,Sales Specialist,Bachelor,81400,Satisfactory,No,6/4/1989,2/5/2020
00-58920011,Daniel,Johnson,Male,Virginia,Reston,11/10/2018,IT,Software Developer,Master,91664,Good,No,1/18/1975,5/9/2019
00-34061492,James,Carroll,Male,Virginia,Arlington,2/3/2023,Marketing,SEO Specialist,High School,56036,Satisfactory,No,1/24/1992,8/2/2023
00-68434882,Courtney,Harrison,Female,Maryland,College Park,10/13/2015,Sales,Sales Consultant,PhD,84731,Good,No,5/8/1986,6/10/2021
00-14477745,Melissa,Ferguson,Male,Virginia,Virginia Beach,7/11/2017,Customer Service,Customer Service Representative,Bachelor,69097,Good,No,1/16/1962,7/6/2020
00-15540713,Cathy,Williams,Male,Washington D.C.,Washington,2/28/2020,Sales,Sales Specialist,PhD,78645,Good,No,12/27/1971,8/31/2021
00-16517413,Tracy,Lopez,Male,Washington D.C.,Washington,12/10/2017,Operations,Logistics Coordinator,Bachelor,70553,Excellent,No,10/1/1983,6/8/2018
00-28560686,Roy,Walker,Male,Washington D.C.,Washington,6/28/2024,Operations,Inventory Specialist,High School,70528,Good,Yes,7/28/1971,12/25/2024
00-45914245,Cynthia,Huynh,Male,Virginia,Arlington,5/12/2020,Operations,Operations Analyst,Master,84615,Good,No,9/2/1978,2/5/2021
00-46542004,Grace,Kidd,Male,Virginia,Manassas,10/24/2018,Operations,Logistics Coordinator,Bachelor,67622,Excellent,Yes,5/22/1998,4/22/2019
00-74769974,Beth,Lam,Female,Virginia,Fairfax,9/21/2022,Operations,Operations Analyst,Master,65343,Satisfactory,No,1/28/1990,3/20/2023
00-87961806,Christopher,Allen,Female,Washington D.C.,Washington,3/1/2023,Operations,Logistics Coordinator,Bachelor,61142,Needs Improvement,No,12/31/1980,8/28/2023
00-86159796,Matthew,Wagner,Female,Washington D.C.,Washington,8/14/2017,Operations,Inventory Specialist,Bachelor,64030,Good,Yes,2/26/1988,8/25/2022
00-81516912,Joshua,Neal,Female,Maryland,Baltimore,8/19/2023,Marketing,SEO Specialist,High School,76028,Good,Yes,7/5/2003,2/15/2024
00-95772487,Donald,Summers,Female,Maryland,National Harbor,8/8/2023,IT,Software Developer,Bachelor,95855,Good,No,2/20/1985,2/4/2024
00-79453356,Douglas,Gardner,Female,Virginia,Virginia Beach,12/16/2016,Operations,Inventory Specialist,High School,60010,Good,No,4/5/2003,2/10/2022
00-37943396,Tricia,Rojas,Female,Washington D.C.,Washington,1/13/2017,Customer Service,Customer Service Manager,Bachelor,74452,Excellent,No,4/27/1963,6/26/2021
00-75348834,Stacey,Thompson,Female,Washington D.C.,Washington,7/6/2022,Sales,Sales Specialist,Bachelor,63613,Good,No,3/11/1990,10/24/2024
00-28768064,Sandra,Dennis,Male,Washington D.C.,Washington,8/19/2020,Operations,Operations Analyst,Bachelor,85055,Satisfactory,No,8/15/1984,2/15/2021
00-84665804,Lisa,Williams,Male,Washington D.C.,Washington,10/1/2017,Marketing,Marketing Coordinator,Bachelor,81765,Satisfactory,No,10/26/1992,11/6/2022
00-61995569,Joyce,Long,Male,Maryland,Bowie,11/23/2021,Sales,Sales Specialist,PhD,86796,Satisfactory,No,1/3/1990,5/22/2022
00-15119644,Kimberly,Young,Female,Washington D.C.,Washington,11/13/2015,Operations,Operations Analyst,Bachelor,58025,Satisfactory,Yes,3/30/2002,2/7/2024
00-57710016,Michelle,Perez,Female,Washington D.C.,Washington,3/17/2016,Sales,Sales Representative,Bachelor,67704,Excellent,No,10/26/1962,11/6/2021
00-96161233,Kristina,Cruz,Male,Washington D.C.,Washington,8/3/2016,Marketing,Marketing Coordinator,Bachelor,66970,Satisfactory,Yes,4/26/1976,10/29/2022
00-42040244,Trevor,Perry,Male,Washington D.C.,Washington,12/14/2020,Sales,Sales Consultant,Master,63720,Satisfactory,No,3/30/2000,11/12/2022
00-88221619,Tanya,Ellis,Male,Washington D.C.,Washington,2/8/2017,Sales,Sales Consultant,PhD,71862,Good,Yes,10/8/1967,12/22/2023
00-25970387,Greg,Lee,Male,Maryland,Bowie,3/29/2019,Operations,Logistics Coordinator,Bachelor,69928,Satisfactory,No,10/8/1975,11/23/2024
00-44484106,Ashley,Herman,Female,Maryland,Gaithersburg,1/15/2017,Operations,Inventory Specialist,High School,59053,Satisfactory,Yes,10/1/1971,3/12/2020
00-29127652,Jason,Brown,Female,Washington D.C.,Washington,12/24/2017,Sales,Sales Consultant,Master,73424,Good,No,6/25/1985,2/8/2021
00-59794316,Terri,Johnson,Male,Maryland,Bethesda,9/7/2022,IT,IT Support Specialist,Bachelor,69292,Good,No,8/31/1992,3/6/2023
00-11080907,Michael,Bowen,Female,Virginia,Ashburn,1/22/2017,Operations,Inventory Specialist,Bachelor,60179,Needs Improvement,Yes,11/9/1995,3/31/2020
00-67818155,Dennis,Henderson,Female,Virginia,Arlington,6/15/2021,Customer Service,Support Specialist,High School,58700,Good,No,7/24/1981,12/12/2021
00-98676142,Billy,Wilkerson,Male,Washington D.C.,Washington,8/8/2018,Customer Service,Customer Service Representative,Bachelor,70488,Good,No,7/22/1997,2/4/2019
00-51809039,Benjamin,Jackson,Female,Virginia,Tysons,7/23/2023,Sales,Sales Representative,Bachelor,54289,Good,Yes,1/3/2000,1/19/2024
00-41381984,Billy,Spencer,Male,Virginia,McLean,2/3/2017,IT,System Administrator,Master,72048,Satisfactory,No,12/7/1993,8/2/2020
00-21598391,Eugene,Moss,Male,Virginia,Ashburn,9/16/2019,IT,Software Developer,Master,89050,Satisfactory,No,1/3/1988,3/14/2020
00-23114799,Christopher,Johnson,Male,Washington D.C.,Washington,11/29/2020,IT,Software Developer,Master,94012,Good,No,7/11/1987,5/28/2021
00-38543763,Kyle,Espinoza,Male,Washington D.C.,Washington,1/16/2023,Operations,Inventory Specialist,High School,65519,Excellent,Yes,5/7/1997,7/15/2023
00-47468823,David,Hoffman,Male,Virginia,Reston,10/24/2015,Operations,Logistics Coordinator,Bachelor,57948,Needs Improvement,Yes,7/27/1999,10/12/2019
00-44536652,Brenda,Martin,Male,Virginia,Fairfax,10/25/2017,Sales,Sales Specialist,Master,86136,Good,Yes,3/21/1981,11/7/2019
00-13944486,Robert,Rogers,Female,Virginia,Virginia Beach,1/15/2017,Sales,Sales Specialist,Bachelor,80271,Good,Yes,10/10/1998,7/14/2017
00-53713419,Jerry,Weber,Female,Washington D.C.,Washington,11/25/2023,Customer Service,Customer Service Representative,High School,57977,Good,No,1/15/1990,5/23/2024
00-22053605,Cameron,James,Female,Virginia,Reston,12/9/2020,Operations,Operations Analyst,Bachelor,63379,Needs Improvement,Yes,9/10/1999,6/7/2021
00-30657579,James,Parker,Male,Virginia,Ashburn,4/19/2017,Sales,Sales Consultant,Bachelor,75517,Excellent,Yes,7/15/1979,2/13/2021
00-70650828,Sarah,Garcia,Male,Virginia,Manassas,9/15/2015,Operations,Operations Analyst,Bachelor,73128,Good,No,9/8/1994,4/5/2018
00-97630758,David,Edwards,Male,Washington D.C.,Washington,2/12/2018,Marketing,Content Creator,Bachelor,67896,Satisfactory,No,9/2/1971,9/24/2018
00-15797174,James,Gomez,Female,Maryland,Upper Marlboro,10/1/2023,Customer Service,Support Specialist,Bachelor,58754,Satisfactory,No,4/9/1992,3/29/2024
00-72352778,Wendy,Lawson,Male,Washington D.C.,Washington,11/18/2017,IT,Software Developer,Master,78187,Needs Improvement,No,6/13/2000,6/13/2020
00-27910324,Travis,Goodman,Male,Washington D.C.,Washington,4/10/2020,Sales,Sales Consultant,PhD,71882,Satisfactory,No,8/27/1982,4/12/2022
00-16375208,Patrick,Davis,Female,Washington D.C.,Washington,2/28/2023,IT,Software Developer,Master,104808,Satisfactory,No,8/29/1999,8/27/2023
00-86708505,Adam,Hamilton,Male,Washington D.C.,Washington,7/15/2023,IT,Software Developer,Master,98659,Excellent,No,10/11/1990,1/11/2024
00-40059722,Nicole,Weeks,Male,Virginia,McLean,10/1/2020,Sales,Sales Representative,Bachelor,63037,Satisfactory,No,9/2/1973,3/30/2021
00-97143027,Jason,Randall,Male,Virginia,Alexandria,5/17/2017,Operations,Operations Analyst,Master,72271,Good,Yes,3/14/1994,11/24/2023
00-54834917,Timothy,Davis,Female,Virginia,Manassas,4/14/2016,Finance,Financial Analyst,Master,76391,Satisfactory,No,3/9/1979,3/3/2021
00-77657970,Andrew,Jacobs,Male,Washington D.C.,Washington,10/23/2022,Finance,Accountant,Bachelor,83829,Good,No,4/28/1979,4/21/2023
00-22425314,Kenneth,Simpson,Female,Maryland,Baltimore,2/12/2023,IT,Software Developer,Master,90692,Excellent,Yes,12/9/1984,8/11/2023
00-40720910,Douglas,Morgan,Male,Washington D.C.,Washington,6/30/2015,Sales,Sales Specialist,PhD,77895,Good,No,7/27/1967,4/23/2018
00-86357528,Jeremy,Berry,Male,Washington D.C.,Washington,7/9/2020,Operations,Logistics Coordinator,Bachelor,68734,Excellent,No,9/23/1996,8/23/2022
00-15958607,Lauren,Collins,Male,Washington D.C.,Washington,12/30/2019,IT,IT Support Specialist,Bachelor,71044,Satisfactory,No,12/17/1968,6/27/2020
00-73047046,Linda,Todd,Male,Washington D.C.,Washington,3/16/2022,IT,IT Support Specialist,Bachelor,68885,Needs Improvement,No,1/30/1987,9/12/2022
00-84279639,Yvonne,Bryant,Male,Washington D.C.,Washington,9/8/2015,IT,Software Developer,Master,96734,Good,No,6/15/1981,12/9/2023
00-50249145,Patricia,Hickman,Male,Virginia,Arlington,10/8/2023,IT,Software Developer,Bachelor,109551,Excellent,Yes,9/17/1983,12/8/2024
00-48056779,James,Brown,Male,Maryland,Baltimore,5/24/2022,IT,IT Manager,PhD,85007,Good,No,1/17/1980,3/3/2023
00-40443909,Danielle,Reynolds,Female,Virginia,Arlington,5/1/2015,Operations,Logistics Coordinator,Bachelor,67146,Good,No,12/19/1972,3/26/2024
00-38195422,Theresa,Richards,Female,Maryland,Gaithersburg,7/10/2024,Finance,Financial Analyst,Bachelor,94628,Needs Improvement,Yes,1/10/1969,1/6/2025
00-26943206,Randall,Phillips,Female,Washington D.C.,Washington,9/9/2023,Sales,Sales Specialist,Bachelor,72368,Satisfactory,No,4/4/1996,3/7/2024
00-94958925,Christy,Jones,Female,Washington D.C.,Washington,7/2/2017,Operations,Inventory Specialist,High School,61489,Good,Yes,8/5/1985,12/29/2017
00-34012648,Scott,Medina,Female,Virginia,Arlington,3/30/2020,Operations,Logistics Coordinator,Bachelor,58341,Good,Yes,4/25/1996,11/20/2020
00-72434470,Craig,Cook,Male,Virginia,Alexandria,7/27/2023,Customer Service,Customer Service Representative,High School,56587,Good,No,11/20/1981,1/23/2024
00-92356530,Sherri,Nelson,Male,Virginia,Reston,12/27/2024,Finance,Financial Analyst,PhD,86488,Good,No,3/4/1987,6/25/2025
00-20050386,Brandon,White,Male,Maryland,Bowie,1/11/2019,HR,Recruiter,High School,78154,Needs Improvement,Yes,2/13/1986,9/19/2024
00-69018105,Christopher,Reynolds,Male,Virginia,Richmond,1/18/2017,Customer Service,Support Specialist,High School,56359,Satisfactory,Yes,3/14/1996,5/7/2021
00-95051824,Susan,Alvarez,Male,Maryland,Brandywine,4/14/2022,Customer Service,Support Specialist,Bachelor,61629,Good,Yes,2/18/2000,10/11/2022
00-82640258,James,Aguilar,Female,Maryland,National Harbor,12/16/2016,Sales,Sales Representative,Bachelor,55252,Good,No,2/6/1978,11/21/2019
00-76563283,Keith,Neal,Female,Maryland,Gaithersburg,12/30/2020,Customer Service,Support Specialist,Bachelor,56584,Good,Yes,3/21/2002,6/28/2021
00-63463730,Ann,Cox,Male,Maryland,Baltimore,10/19/2022,Customer Service,Customer Service Representative,High School,67695,Good,No,11/21/1970,4/17/2023
00-92676426,Deborah,Ross,Female,Virginia,McLean,5/11/2023,Finance,Financial Analyst,Bachelor,65545,Good,No,6/1/1993,11/7/2023
00-69968160,Janice,Hill,Male,Virginia,Manassas,2/3/2018,Sales,Sales Representative,Bachelor,73823,Satisfactory,No,6/21/2002,12/9/2021
00-20774249,Mark,Williams,Male,Washington D.C.,Washington,3/16/2017,Finance,Financial Analyst,Master,81930,Needs Improvement,No,9/7/1964,9/12/2017
00-65255668,Diane,Jordan,Male,Virginia,Alexandria,7/6/2017,Finance,Accountant,Bachelor,63826,Needs Improvement,No,12/27/1998,11/17/2019
00-49585688,Steven,Brooks,Female,Washington D.C.,Washington,10/17/2023,Marketing,Content Creator,High School,59599,Good,No,5/17/2001,7/1/2024
00-62688320,Brooke,Cameron,Male,Maryland,Waldorf,10/5/2023,Operations,Inventory Specialist,Bachelor,64811,Excellent,No,8/17/1996,4/2/2024
00-80253763,Lori,Cunningham,Female,Virginia,Arlington,9/18/2017,Operations,Inventory Specialist,High School,59180,Satisfactory,No,3/26/1984,12/31/2021
00-30187324,Kevin,Rosales,Male,Maryland,Baltimore,6/14/2016,IT,IT Support Specialist,High School,60840,Good,No,1/22/1998,6/9/2018
00-89079826,Alicia,Jones,Male,Virginia,Alexandria,11/24/2022,Sales,Sales Specialist,Bachelor,65676,Needs Improvement,Yes,7/21/1985,7/18/2024
00-23367069,Richard,Tucker,Female,Virginia,Arlington,8/17/2017,Marketing,SEO Specialist,Bachelor,54765,Good,Yes,7/21/2002,8/31/2019
